gene_a,gene_b,combined_score
TREML1,CMTM5,798
TREML1,TYROBP,791
TREML1,ACRBP,775
LTA,CXCL10,711
LTA,IL6,793
LTA,CCL4,736
LTA,CCL3,737
LTA,LST1,760
LTA,IL2,795
LTA,TNFSF13B,734
LTA,CXCL13,751
LTA,CSF2,822
LTA,IFNG,861
LTA,NFKBIL1,765
LTA,TNFSF14,822
LTA,CD40LG,858
LTA,TNF,984
LTA,IL1B,860
GAMT,BRIX1,787
AASS,AZIN1,794
AASS,SOD2,794
AASS,SRM,936
VGLL4,IRF2BPL,851
DNAJB14,HSPH1,800
DNAJB14,HSPA2,897
DNAJB14,HSPA1L,741
DNAJB14,HSPA1B,733
BBC3,CASP3,752
BBC3,BCL2,999
BBC3,FOXO3,892
BBC3,BCL2A1,855
BBC3,PMAIP1,987
BBC3,BID,961
PHLDB2,CLASP2,882
PPP1R9A,NEXN,908
GPI,GALE,720
GPI,IL2,769
GPI,RPIA,804
GPI,TKTL1,995
GPI,PRDX6,707
GPI,PPA1,791
GPI,PGM2L1,797
GPI,IMPA2,864
GPI,ADK,783
TBL1XR1,SMARCD3,754
TBL1XR1,TBL1X,999
TBL1XR1,HDAC4,766
TBL1XR1,NCOR2,989
TBL1XR1,NCOR1,999
PBX1,PRKACB,907
PBX1,GATA3,734
PBX1,FOXP1,861
PBX1,HOXB2,854
PBX1,KMT2A,775
PBX1,MEIS1,999
PBX1,MLLT3,730
PBX1,HOXA10,867
PRMT1,GADD45A,761
PRMT1,APOE,887
PRMT1,EZH2,781
PRMT1,YY1,896
PRMT1,FOXO3,928
PRMT1,KHDRBS2,779
PRMT1,FUS,961
PRMT1,PRMT3,852
PRMT1,CHTOP,897
LAX1,TRAT1,944
ACOXL,ETFA,751
ACOXL,ECI2,851
HLA-DPB1,HLA-DQA1,967
HLA-DPB1,HLA-DRB1,943
HLA-DPB1,HLA-DMA,994
HLA-DPB1,PTPN22,705
HLA-DPB1,HLA-DQB1,765
HLA-DPB1,CD74,982
HLA-DPB1,HLA-DRA,993
HLA-DPB1,CD247,924
HLA-DPB1,HLA-DRB5,726
HLA-DPB1,HLA-DOB,914
HLA-DPB1,HLA-DPA1,999
HLA-DPB1,B2M,766
HLA-DPB1,HLA-DMB,988
TRAPPC13,TRAPPC2,983
HERPUD1,HSPA5,792
SKIDA1,EZH2,700
CMSS1,BYSL,746
CMSS1,LTV1,863
TAF1D,TWISTNB,716
STMN1,STAT3,954
FAHD2B,HGD,752
TLK1,SRSF1,822
TLK1,ASF1B,962
TLK1,ASF1A,981
TLK1,RAD9A,873
BEGAIN,MPP2,816
ITPKB,PLCD1,711
GABARAPL1,UBQLN1,704
GABARAPL1,UVRAG,819
GABARAPL1,NIPSNAP1,726
GABARAPL1,ATG10,935
GABARAPL1,NCOA4,838
GABARAPL1,PIK3R4,912
GABARAPL1,STX17,708
GABARAPL1,ATG4A,996
GABARAPL1,PINK1,719
GABARAPL1,FUNDC1,988
GABARAPL1,WIPI1,884
GABARAPL1,NBR1,999
GABARAPL1,MAP1B,903
GABARAPL1,PRKACB,937
TOP2A,MCM6,789
TOP2A,ANLN,861
TOP2A,TOP3A,917
TOP2A,PCNA,789
TOP2A,PDS5A,744
TOP2A,FEN1,785
TOP2A,CDK4,773
TOP2A,PARP1,742
TOP2A,RFC3,757
TOP2A,NDC80,876
TOP2A,RRM2,956
TOP2A,BUB1,982
TOP2A,ASF1B,709
TOP2A,BLM,771
TOP2A,RRM1,882
TOP2A,CENPF,974
TOP2A,SMC2,928
TOP2A,MYBL2,718
TOP2A,KIF4A,915
TOP2A,KPNA2,742
TOP2A,SMC4,903
TOP2A,ZWINT,875
TOP2A,UBE2C,973
TOP2A,CTCF,753
TOP2A,TK1,806
IL5RA,IFNB1,702
IL5RA,JAK2,848
IL5RA,IFNG,766
IL5RA,CSF2,977
IL5RA,IL2,865
IL5RA,IL11,701
IL5RA,IL2RB,851
IL5RA,IL2RA,718
IL5RA,IL6,762
IL5RA,JAK1,827
PPP2R5C,PPP2R2B,819
PPP2R5C,IER3,706
PPP2R5C,BUB1,700
PPP2R5C,PPP2R5A,969
PPP2R5C,PPP3CA,943
PPP2R5C,BCL2,911
RPP14,RPS6,801
RPP14,AGO2,901
CCDC28B,BBS1,898
CCDC28B,TMEM67,754
CCDC28B,BBS4,907
CCDC28B,BBS7,887
CCDC28B,WDPCP,820
RBFOX2,ATXN1,907
CUL2,VBP1,804
CUL2,CAND1,981
CUL2,POLE,814
CUL2,KLHDC3,987
CUL2,SOCS1,987
CUL2,FEM1C,984
CUL2,CUL4B,926
CUL2,DDB1,812
CUL2,TCHP,711
CUL2,DCUN1D1,963
CUL2,MCM6,848
SS18,DPF3,941
SS18,SMARCD3,985
SS18,BCL11A,908
SS18,NCR1,720
SS18,BCL7C,999
SS18,SMARCA2,996
LMOD3,NEB,734
ELP2,MLLT3,741
ELP2,PEX2,735
ELP2,LEO1,771
ELP2,ZC3H8,747
ELP2,NUFIP1,749
ELP2,ELP4,997
ELP2,WDR61,760
ELP2,ELP3,999
ATXN1L,ATXN1,970
ATXN1L,NCOR2,775
ATXN1L,RBM17,703
SLC2A1,SLC16A4,777
SLC2A1,PDK1,744
SLC2A1,TXNIP,728
SLC2A1,MYC,700
SLC2A1,TNF,816
PATL2,DDX6,950
PATL2,LSM6,842
PATL2,LSM1,999
PATL2,LSM2,890
DNAJC24,DPH7,809
DNAJC24,ELP4,948
DNAJC24,DPH2,923
IAH1,GLUL,818
IAH1,TMEM109,826
CMC1,COA3,856
MME,XPNPEP2,936
MME,DPP4,962
MME,CD38,820
MME,CCND1,717
MME,SERPINA9,713
MME,CD19,954
MME,CD2,770
MME,CD5,925
MME,IDE,941
MME,CD9,867
MME,BCL2,793
MME,CD79A,870
MME,CD7,840
ZNF273,TRIM28,738
PEG10,LDOC1,750
PEG10,SGCE,952
BRAF,PRKACB,922
BRAF,STAT3,773
BRAF,CDC37,991
BRAF,BCL2,761
BRAF,MYC,722
BRAF,CTLA4,773
BRAF,KRAS,999
BRAF,EML4,745
BRAF,PEBP1,851
BRAF,HSPA5,773
BRAF,CCND1,864
BRAF,CLCN6,745
BRAF,GNAS,761
BRAF,MAP2K1,999
TIGIT,PRF1,705
TIGIT,CTLA4,922
TIGIT,KLRC1,826
TIGIT,KLRB1,753
TIGIT,PDCD1,846
TIGIT,CXCR3,785
TIGIT,TNFRSF9,750
TIGIT,CD8A,861
TIGIT,GZMA,738
TIGIT,IDO1,715
TIGIT,CD160,771
TIGIT,IFNG,767
TIGIT,TNFRSF18,876
TIGIT,TNFRSF4,709
TIGIT,IL2RA,747
TIGIT,TBX21,735
TIGIT,GZMB,769
TIGIT,CD96,973
TIGIT,KLRG1,728
TIGIT,LAG3,955
TIGIT,CD27,756
TIGIT,GZMK,752
TIGIT,ICOS,866
TIGIT,EOMES,713
TIGIT,MTUS1,783
MALSU1,MRPL35,927
MALSU1,MRPL34,817
MALSU1,MRPS30,958
MALSU1,QPRT,848
MALSU1,RPL3,792
MALSU1,MRPL49,849
MALSU1,RPUSD2,729
MALSU1,MRPL48,878
MALSU1,NOA1,862
MALSU1,MRPL18,850
MALSU1,MRM1,884
MALSU1,MRPL10,933
MALSU1,GTPBP8,955
MALSU1,NDUFAB1,991
MALSU1,PTCD1,700
MALSU1,MRPL17,993
GIMAP4,GIMAP1,818
NUDT5,NUDT18,811
NUDT5,PRPS2,909
NUDT5,PYCR2,836
NUDT5,ADPRM,902
NUDT5,NUDT2,729
KLF6,CCND1,728
KLF6,JUN,822
KLF6,DUSP1,772
NR6A1,NCOR1,705
PHC3,UBE2C,905
PHC3,PCGF6,972
PHC3,PHC1,996
PHC3,ANAPC10,900
PHC3,PHC2,973
PHC3,RBBP7,910
PHC3,ANAPC5,901
PHC3,EED,924
PHC3,EZH2,918
PDE6B,RPGR,794
PDE6B,PDE6A,982
PDE6B,ROM1,764
PDE6B,GNGT2,760
PDE6B,PRCD,750
CD200,CD8A,702
CD200,CX3CR1,974
CD200,CD19,712
RWDD1,ZC3H15,917
RWDD1,DENR,834
CST7,TYROBP,759
CST7,CTSL,941
CST7,NKG7,900
CST7,GZMA,718
CST7,CTSC,725
CST7,GZMH,721
TFDP2,CDK6,753
TFDP2,CCNE1,866
TFDP2,PCGF6,826
TFDP2,CCND1,757
TFDP2,E2F5,993
TFDP2,LIN37,890
GNGT2,PDE6A,797
GNGT2,ABI3,779
GNGT2,GNAL,828
GNGT2,PREX1,909
GNGT2,GNAS,949
GNGT2,GNAO1,880
GNGT2,PDE6B,760
INPP4B,OCRL,939
INPP4B,PIK3R1,949
INPP4B,IMPA2,910
WDR36,DIMT1,983
WDR36,RPS6,989
WDR36,EXOSC5,735
WDR36,RPS4X,923
WDR36,PNO1,980
WDR36,TEX10,743
WDR36,CD74,778
WDR36,BYSL,999
WDR36,RPS18,976
WDR36,NGDN,999
WDR36,ELP3,708
WDR36,NOP58,999
WDR36,MRTO4,901
WDR36,MCC,916
WDR36,TTC27,860
WDR36,IMP3,997
WDR36,CYP1B1,817
WDR36,TWISTNB,857
WDR36,CEBPZ,926
WDR36,BRIX1,840
WDR36,UTP3,999
WDR36,PWP1,904
WDR36,LTV1,882
WDR36,MPHOSPH10,999
WDR36,NOL10,999
WDR36,SRFBP1,874
WDR36,POLR3A,715
SMUG1,NTHL1,758
SMUG1,NEIL1,792
SMUG1,MBD4,862
SMUG1,TK1,768
MRPS30,OXA1L,843
MRPS30,MRPL1,978
MRPS30,MALSU1,958
MRPS30,MRPL10,969
MRPS30,MRPL48,977
MRPS30,MRPL34,968
MRPS30,MRPS23,983
MRPS30,MRPL17,982
MRPS30,MRPS6,964
MRPS30,NDUFAB1,943
MRPS30,MRPL18,982
MRPS30,PTCD3,975
MRPS30,MRPL49,976
MRPS30,MRPS16,977
MRPS30,MRPL35,979
ZNF346,MYC,987
ABLIM3,ABLIM1,935
ABLIM3,RAC2,908
CAMK2D,HDAC4,751
CAMK2D,MPP2,704
CAMK2D,TTC5,725
MIB2,TNF,896
CXCL2,IL6,966
CXCL2,CXCL9,997
CXCL2,CXCL16,809
CXCL2,CCL22,849
CXCL2,XCL2,995
CXCL2,JUN,953
CXCL2,CXCL10,965
CXCL2,STAT3,766
CXCL2,PPBP,775
CXCL2,CXCL3,995
CXCL2,CCL2,929
CXCL2,CCL3,939
CXCL2,DPP4,754
CXCL2,XCL1,996
CXCL2,CCL20,951
CXCL2,CCL4,874
CXCL2,CXCL11,999
CXCL2,CCL7,727
CXCL2,CSF2,823
CXCL2,IFNG,823
CXCL2,CCL19,863
CXCL2,CCL18,704
CXCL2,CCL8,998
CXCL2,CXCL1,996
CXCL2,CCL5,999
CXCL2,CXCL13,824
CXCL2,CXCR3,962
CXCL2,PF4,996
CXCL2,CCL13,767
CXCL2,IL1B,968
CXCL2,TNF,928
CXCL2,CXCL5,998
CXCL2,CCL28,997
CXCL2,CCL3L1,752
CXCL2,CX3CR1,819
CXCL2,CXCR6,776
SMIM20,COA3,785
TOB1,TNKS1BP1,977
TOB1,ERBB2,854
ANKAR,TMF1,820
PIK3R1,GP1BA,863
PIK3R1,CD3G,762
PIK3R1,EML4,917
PIK3R1,IRS2,998
PIK3R1,TXK,927
PIK3R1,JAK1,939
PIK3R1,ERBB2,995
PIK3R1,ICOS,976
PIK3R1,RAC2,934
PIK3R1,IL7R,711
PIK3R1,SOCS1,819
PIK3R1,KRAS,963
PIK3R1,GRAP2,817
PIK3R1,CD79B,718
PIK3R1,CD19,976
PIK3R1,LCK,939
PIK3R1,FYN,988
PIK3R1,PRKCI,919
PIK3R1,CRKL,951
PIK3R1,CD247,890
PIK3R1,PREX1,916
PIK3R1,LAT,822
PIK3R1,INPP4B,949
PIK3R1,PDGFRB,999
PIK3R1,EPOR,909
PIK3R1,SH2D2A,732
PIK3R1,SPP1,773
PIK3R1,STAT3,918
PIK3R1,ADAM12,790
PIK3R1,ZAP70,949
PIK3R1,EGF,911
PIK3R1,FCER1G,906
PIK3R1,STAT1,743
PIK3R1,JAK2,987
PIK3R1,CTLA4,816
PIK3R1,CD7,753
PIK3R1,BLNK,758
MPP2,CAMK2D,704
MPP2,BEGAIN,816
FBXO32,FOXO3,932
FBXO32,RPS6KB1,705
CETN3,MAD1L1,908
CETN3,PCID2,992
CETN3,XPC,789
AP3M2,AP3B1,996
AP3M2,AP3M1,978
VDAC3,SLC25A4,983
VDAC3,CYCS,960
VDAC3,PPIF,962
SLC25A37,HBA1,723
SLC25A37,HBG1,726
SLC25A37,HBA2,708
SLC25A37,FECH,987
SLC25A37,ALAS2,805
TPD52,TPD52L1,889
EIF2B4,EIF2B5,999
MYBL1,LIN37,928
PLCD1,DGKQ,720
PLCD1,OCRL,785
PLCD1,IMPA2,711
PLCD1,ITPR3,935
PLCD1,ITPKB,711
PLCD1,PLEK,893
CA1,STAT4,762
CA1,CA2,833
CA1,AHSP,845
CA1,ALAS2,810
CA1,HBD,853
IDO1,ICOS,737
IDO1,LAG3,825
IDO1,TIGIT,715
IDO1,FASLG,775
IDO1,CD8A,813
IDO1,TNFRSF18,868
IDO1,IFNG,930
IDO1,IDO2,919
IDO1,QPRT,723
IDO1,CXCL10,832
IDO1,CXCL9,868
IDO1,CYP1B1,938
IDO1,IL6,791
IDO1,CXCL11,880
IDO1,SOCS3,797
IDO1,AFMID,968
IDO1,GZMA,728
IDO1,IL2,808
IDO1,TNFRSF9,830
IDO1,CTLA4,910
IDO1,STAT1,807
IDO1,PDCD1,769
IDO1,IL1B,748
IDO1,TNF,758
IDO1,IL4I1,941
IGLL5,MYC,796
IGLL5,TNFSF13B,936
IGLL5,IL2,921
IGLL5,TNFRSF9,902
IGLL5,CD79A,984
IGLL5,IL6,919
IGLL5,CD5,946
IGLL5,GNG2,817
IGLL5,CSF2,908
IGLL5,B2M,934
IGLL5,GNAS,800
IGLL5,TNFRSF17,746
IGLL5,CD79B,971
IGLL5,MS4A1,819
CD3G,LCK,928
CD3G,PDCD1,810
CD3G,SH2D1A,769
CD3G,CD2,930
CD3G,CD3E,999
CD3G,PTCRA,792
CD3G,HLA-DPA1,761
CD3G,B2M,943
CD3G,FCGR3A,867
CD3G,NKG7,749
CD3G,LAT,809
CD3G,FYN,754
CD3G,PGBD4,852
CD3G,CD8A,989
CD3G,HLA-DQB1,753
CD3G,TRAT1,970
CD3G,CD247,999
CD3G,GZMA,760
CD3G,CD8B,988
CD3G,HLA-DRA,713
CD3G,PIK3R1,762
CD3G,CD5,740
CD3G,ZAP70,994
CD3G,IL7R,766
CD3G,CD6,795
CD3G,GRAP2,736
CD3G,GZMK,729
CD3G,HLA-DQA1,745
CD3G,ICOS,707
FAM89B,ANAPC5,850
IL32,CCL5,736
IL32,ITGB3,962
IL32,TNF,712
IL32,IL18RAP,813
WDR74,BYSL,822
WDR74,SURF6,948
WDR74,DDX55,797
WDR74,MRTO4,997
WDR74,NOP58,817
WDR74,CEBPZ,935
WDR74,BRIX1,990
WDR74,DDX24,945
WDR74,PWP1,760
WDR74,RPL3,914
CHMP1B,VPS37A,938
CHMP1B,VPS37B,957
CKAP5,NUDC,840
CKAP5,CLASP2,727
CKAP5,KIF18A,819
CKAP5,NDC80,994
CKAP5,BUB1,766
CKAP5,SLAIN2,997
RGS5,GNAO1,806
RGS5,ARHGEF1,775
BBIP1,BBS1,999
BBIP1,LZTFL1,821
BBIP1,RAC2,760
BBIP1,BBS7,999
BBIP1,BBS4,999
MS4A1,CD79B,879
MS4A1,FCER1A,805
MS4A1,FCRLA,800
MS4A1,IFITM1,768
MS4A1,CD19,976
MS4A1,IGLL5,819
MS4A1,TCL1A,837
MS4A1,MS4A7,797
MS4A1,FCRL1,826
MS4A1,FCER1G,758
MS4A1,MZB1,784
MS4A1,BANK1,875
MS4A1,CD79A,935
MS4A1,CD69,748
FLI1,GATA2,928
FLI1,PPT1,841
FCGR3B,LCK,753
FCGR3B,KLRC1,786
FCGR3B,CD7,923
FCGR3B,IL1B,783
FCGR3B,TNF,873
FCGR3B,PDCD1,831
FCGR3B,TYROBP,951
FCGR3B,KLRB1,813
FCGR3B,CX3CR1,761
FCGR3B,B3GAT1,794
FCGR3B,CD3E,772
FCGR3B,CD2,902
FCGR3B,PRF1,889
FCGR3B,TLR9,758
FCGR3B,CD19,997
FCGR3B,CD69,823
FCGR3B,FCGR3A,978
FCGR3B,SLAMF7,800
FCGR3B,IFNG,926
FCGR3B,CSF2,766
FCGR3B,KIR2DL1,715
FCGR3B,KLRC2,728
FCGR3B,NCR1,955
FCGR3B,CD8A,946
FCGR3B,IL2,879
FCGR3B,TNFRSF9,723
FCGR3B,CD247,999
FCGR3B,CD38,801
FCGR3B,CCL2,725
FCGR3B,GZMB,765
FCGR3B,GYPA,806
FCGR3B,CD5,828
FCGR3B,MNDA,705
FCGR3B,IL7R,853
FCGR3B,KLRD1,795
FCGR3B,ZAP70,763
FCGR3B,IL6,796
FCGR3B,NCR3,916
FCGR3B,FCER1G,999
FCGR3B,ERBB2,789
FCGR3B,CD27,782
FCGR3B,S100A12,724
B3GAT1,KLRC2,807
B3GAT1,KLRD1,760
B3GAT1,NCR3,710
B3GAT1,CD27,861
B3GAT1,FCGR3A,803
B3GAT1,IFNG,707
B3GAT1,NCR1,709
B3GAT1,CD8A,856
B3GAT1,CD38,720
B3GAT1,KLRC1,773
B3GAT1,CD2,724
B3GAT1,PRF1,749
B3GAT1,FCGR3B,794
B3GAT1,KLRG1,735
B3GAT1,ICOS,719
B3GAT1,GZMB,724
SERPINH1,CD9,746
SERPINH1,COL1A1,921
SERPINH1,DNAJB1,702
SERPINH1,COL6A2,837
SERPINH1,COL15A1,766
SERPINH1,HSPA5,747
INTS4,POLR2B,867
INTS4,POLR2C,813
INTS4,POLR2K,834
INTS4,INTS3,999
INTS4,INTS10,986
RAB30,GCC2,739
BCLAF1,CLK2,801
BCLAF1,L3MBTL3,739
BCLAF1,ZC3H13,754
BCLAF1,THRAP3,993
BCLAF1,BCL2,945
BCLAF1,ATRX,769
MS4A6A,AIF1,731
MS4A6A,NME8,731
MS4A6A,TYROBP,790
MS4A6A,MS4A4A,711
MS4A6A,MS4A7,791
MS4A6A,FGL2,705
MS4A6A,CLU,714
MS4A6A,CASS4,703
GNLY,GZMH,958
GNLY,GZMK,828
GNLY,LAG3,786
GNLY,KLRF1,744
GNLY,GZMB,995
GNLY,FASLG,921
GNLY,CCL5,846
GNLY,NKG7,951
GNLY,IFNG,731
GNLY,CD8A,890
GNLY,PRF1,999
GNLY,KLRD1,904
GNLY,FGFBP2,850
GNLY,IL2RB,848
GNLY,CTSW,806
GNLY,GZMA,976
GNLY,KLRB1,730
GNLY,SRRT,969
NUCB2,ERAP1,924
TMEM218,TMEM231,730
SAC3D1,PCID2,880
KMT2A,TEX10,904
KMT2A,PPIE,986
KMT2A,DPY30,995
KMT2A,TAF7,900
KMT2A,MLLT11,859
KMT2A,GATA2,726
KMT2A,MLLT3,982
KMT2A,SBF1,755
KMT2A,PSIP1,988
KMT2A,MLLT10,851
KMT2A,CHD8,946
KMT2A,PBX1,775
KMT2A,RUVBL1,913
KMT2A,MEIS1,705
MYO18A,LURAP1,746
MYO18A,GOLPH3L,778
MYO18A,MYL9,730
TNKS1BP1,MMP7,789
TNKS1BP1,LEO1,895
TNKS1BP1,TERF1,867
TNKS1BP1,POLR2C,839
TNKS1BP1,POLR2K,767
TNKS1BP1,SUPT6H,889
TNKS1BP1,POLR2B,801
TNKS1BP1,TOB1,977
PHC1,EZH2,982
PHC1,RBBP7,937
PHC1,ANAPC5,910
PHC1,EED,989
PHC1,CBX1,785
PHC1,ANAPC10,906
PHC1,PHC2,996
PHC1,UBE2C,901
PHC1,PHC3,996
PHC1,PCGF6,986
KLRC1,PDCD1,743
KLRC1,CTLA4,728
KLRC1,KLRC2,965
KLRC1,IL2,710
KLRC1,NCR3,903
KLRC1,KLRD1,999
KLRC1,KIR3DL2,959
KLRC1,CD27,733
KLRC1,CD96,778
KLRC1,TYROBP,794
KLRC1,B2M,990
KLRC1,PRF1,785
KLRC1,B3GAT1,773
KLRC1,NCR1,886
KLRC1,KIR2DL1,990
KLRC1,IFNG,786
KLRC1,FCGR3A,796
KLRC1,CD8A,774
KLRC1,GZMB,741
KLRC1,KIR2DL3,994
KLRC1,KIR3DL1,981
KLRC1,FCGR3B,786
KLRC1,TIGIT,826
SLAMF1,CD8A,721
SLAMF1,FYN,948
SLAMF1,NCR1,705
SLAMF1,SLAMF7,752
SLAMF1,IFNG,775
SLAMF1,CD19,703
SLAMF1,SH2D1A,999
SLAMF1,CD2,899
SLAMF1,LY9,706
SLAMF1,LCK,837
SLAMF1,CD40LG,717
SLAMF1,MATK,884
SLAMF1,IL7R,705
SLAMF1,ITGA2B,733
SLAMF1,CD5,723
SLAMF1,SH2D1B,915
PGAM5,PINK1,881
PGAM5,FUNDC1,980
KPNA2,KPNA1,700
KPNA2,FEN1,858
KPNA2,ANLN,714
KPNA2,KPNA6,720
KPNA2,STAT1,760
KPNA2,RANBP1,810
KPNA2,MYC,701
KPNA2,TOP2A,742
KPNA2,RRM2,743
KPNA2,NCBP2,985
KPNA2,UBE2C,806
KPNA2,TK1,707
NFE2,HBG1,747
NFE2,ITCH,701
NFE2,HBG2,724
NFE2,HBD,751
NFE2,MAF,986
NFE2,HBB,808
ZNF133,TRIM28,784
MED24,POLR2C,864
MED24,POLR2K,817
MED24,POLR2B,868
MED24,MED6,998
MED24,MED11,997
MED24,MED30,996
MED24,TAF3,804
MED24,CDK7,839
MED24,TAF7,800
MED24,MED17,998
MED24,MED16,999
MED24,CDK8,991
MED24,ZC3H13,994
MED24,MED10,998
CLEC4C,FCER1G,913
CLEC4C,CD2,726
CLEC4C,FCER1A,701
NR4A1,NCOR1,748
NR4A1,NR4A2,782
NR4A1,EGR2,789
NR4A1,FOS,933
NR4A1,NCOR2,892
NR4A1,BCL2A1,770
NR4A1,DUSP1,794
NR4A1,JUN,825
NR4A1,PRKACB,932
NR4A1,BCL2,999
NOL8,MPHOSPH10,848
PRR14,PPP2R5A,709
PRR14,CBX1,757
ARHGEF28,NEFM,774
ARHGEF28,ARHGEF1,925
ARHGEF28,ARHGEF12,936
SESN3,SESN1,938
ORC4,POLE,723
ORC4,CCND1,725
ORC4,MCM6,997
SMAD5,PDCD4,766
SMAD5,SMAD3,980
CAND1,DCUN1D1,969
CAND1,DDB1,876
CAND1,CUL4B,997
CAND1,CUL2,981
MIXL1,EOMES,894
PTK6,SOCS3,941
PTK6,NR3C1,740
PTK6,EGF,780
PTK6,STAT3,707
PTK6,KHDRBS2,914
PTK6,CHD8,789
PTK6,ERBB2,838
HTATSF1,CDC40,919
HTATSF1,FUS,756
HTATSF1,HEXIM1,858
HTATSF1,TCERG1,955
HTATSF1,PPP1R8,818
HTATSF1,SRRT,834
HTATSF1,SF3B3,956
HTATSF1,LUC7L3,808
IDO2,CD8A,721
IDO2,IL2,767
IDO2,TNFRSF9,763
IDO2,AFMID,974
IDO2,IDO1,919
IDO2,IFNG,875
IDO2,TNFRSF18,804
IDO2,CTLA4,838
IDO2,IL4I1,925
IDO2,QPRT,709
IDO2,IL6,710
IDO2,CYP1B1,931
IDO2,FASLG,715
TBC1D10C,TRAF3IP3,750
TBC1D10C,ARHGAP9,794
COA4,MRPL17,757
COA4,COX19,753
COA4,CMC2,776
ADK,GPI,783
ADK,PDE4D,923
ADK,PDE7B,937
ADK,AK1,967
ADK,PURA,821
ADK,AK3,943
ADK,PDE4B,920
ADK,ADA,992
ADK,GNPTAB,825
ADK,NT5C3B,918
CITED2,FOXO3,933
ZNF268,TRIM28,747
KRT86,KRT81,863
MYCBP2,MYC,923
YTHDF2,ZC3H13,858
YTHDF2,METTL16,792
YTHDF2,ALKBH1,791
YTHDF2,FMR1,884
YTHDF2,HNRNPDL,701
YTHDF2,RBM4,767
ATP1A3,PRKACB,737
ATP1A3,ABCA2,771
NLRP2,SLA,853
NLRP2,IL1B,720
RABEP1,TRAF3IP1,948
RABEP1,GGA2,974
EGR4,EGR2,761
SLC39A11,SLC30A5,745
SLC39A11,SLC39A10,773
SLC2A14,SLC2A3,868
SOD2,GSR,814
SOD2,FOXO3,974
SOD2,NDUFS3,705
SOD2,TSTD3,746
SOD2,STAT4,769
SOD2,HMOX1,743
SOD2,MRPL34,777
SOD2,PARP1,774
SOD2,SIRT3,895
SOD2,MRPL17,885
SOD2,MRPS6,813
SOD2,PRDX5,818
SOD2,IL1B,806
SOD2,CYCS,729
SOD2,AASS,794
SOD2,RPS18,723
SOD2,PPIF,791
SOD2,ACSF2,791
SOD2,MRPS16,832
SOD2,MRPL49,775
SOD2,TXN,728
SOD2,PRDX6,703
SLC16A7,EMB,988
TPCN1,CD38,912
FKBP11,CD9,894
CLEC5A,TYROBP,997
CLEC5A,FCER1G,822
ALDH6A1,ACACB,929
ALDH6A1,ACAT2,930
ALDH6A1,ALDH9A1,937
ALDH6A1,EHHADH,953
IL11RA,OSM,874
IL11RA,JAK1,734
IL11RA,IFNG,716
IL11RA,IL11,999
IL11RA,IL6,910
IL11RA,IL19,702
IL11RA,NUDT2,778
IL11RA,GALE,961
IL11RA,IL2,748
IL11RA,JAK2,723
ACYP1,ACYP2,909
ACYP1,ALDH9A1,910
CEP128,CNTRL,960
CEP128,KIF2A,791
NEDD1,MZT1,982
TCL1A,CD19,887
TCL1A,CD79A,711
TCL1A,CD5,746
TCL1A,MS4A1,837
MOAP1,RASSF1,912
SRP54,IMP3,808
SRP54,MRTO4,863
SRP54,MRPS16,835
SRP54,RPS18,959
SRP54,RPS4X,831
SRP54,MRPL17,941
SRP54,RPS6,828
SRP54,SRP72,999
SRP54,RPL3,976
VIPAS39,STX8,716
NAA30,NAA16,966
NAA30,NAA25,942
SOCS4,SOCS3,711
SOCS4,STAT3,840
SOCS4,JAK2,954
SOCS4,STAT1,818
SOCS4,IRS2,956
SOCS4,SOCS1,776
SOCS4,JAK1,879
SOCS4,STAT5B,813
ETFA,NDUFAB1,916
ETFA,ACOXL,751
ETFA,ACAT2,767
ETFA,UQCRC2,757
ETFA,HSCB,768
ETFA,NDUFS3,743
ITGB3,LAMA5,797
ITGB3,COL6A2,831
ITGB3,ITGA10,969
ITGB3,GP9,888
ITGB3,GP1BA,886
ITGB3,IL32,962
ITGB3,ITGB5,954
ITGB3,ITGA4,989
ITGB3,CD9,806
ITGB3,COL1A1,932
ITGB3,ACTB,949
ITGB3,THBS4,923
ITGB3,THBS1,984
ITGB3,SPP1,994
ITGB3,SLC6A4,741
ITGB3,ITGA2B,999
ITGB3,PDGFRB,727
TLE3,BCL9,913
TLE3,TLE2,917
TLE3,TCF7L1,778
TLE3,LEF1,757
TLE3,GATA3,827
WDR61,ELP2,760
WDR61,ZC3H8,901
WDR61,MLLT3,912
WDR61,PEX2,911
WDR61,LEO1,999
WDR61,EXOSC5,779
WDR61,NUFIP1,722
WDR61,POLR2C,836
WDR61,POLR2K,813
WDR61,ELP4,921
WDR61,SUPT6H,930
WDR61,POLR2B,828
WDR61,DDB1,896
OBSCN,NEB,862
DET1,CRY2,712
DET1,JUN,741
DET1,DCAF16,936
DET1,CRY1,743
DET1,DCAF15,900
DET1,CRBN,965
DET1,DCAF12,900
DET1,CUL4B,998
DET1,DDB1,999
INO80E,RUVBL1,986
INO80E,YY1,984
INO80E,ING3,903
INO80E,ACTR5,999
INO80E,ACTB,812
UBL7,RAD23B,775
UBL7,UBQLN1,884
RNPS1,SRSF1,955
RNPS1,NUDT21,761
RNPS1,UPF3B,999
RNPS1,UPF1,999
RNPS1,TCP1,777
RNPS1,SRSF11,982
RNPS1,SRSF7,841
RNPS1,CHTOP,722
METTL4,METTL16,726
METTL4,ALKBH1,761
NDUFAB1,MRPL17,992
